"county","order","family","genus","scientificName","observations","lastcollected"
"Middlesex","Malvales","Cistaceae","Lechea","Lechea intermedia",4,1946
"Middlesex","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar variegata",4,2005
"Middlesex","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium dissectum",4,1993
"Middlesex","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum pusillum",4,1990
"Middlesex","Piperales","Aristolochiaceae","Asarum","Asarum canadense",4,1999
"Middlesex","Poales","Cyperaceae","Bolboschoenus","Bolboschoenus fluviatilis",4,1983
"Middlesex","Poales","Cyperaceae","Bulbostylis","Bulbostylis capillaris",4,1992
"Middlesex","Poales","Cyperaceae","Carex","Carex communis",4,1966
"Middlesex","Poales","Cyperaceae","Carex","Carex crinita",4,1979
"Middlesex","Poales","Cyperaceae","Carex","Carex debilis",4,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex emmonsii",4,1988
"Middlesex","Poales","Cyperaceae","Carex","Carex exilis",4,1997
"Middlesex","Poales","Cyperaceae","Carex","Carex grayi",4,1991
"Middlesex","Poales","Cyperaceae","Carex","Carex scoparia",4,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex stipata",4,1985
"Middlesex","Poales","Cyperaceae","Carex","Carex vulpinoidea",4,1990
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus dentatus",4,2000
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis smallii",4,1990
"Middlesex","Poales","Juncaceae","Juncus","Juncus brevicaudatus",4,1990
"Middlesex","Poales","Juncaceae","Juncus","Juncus effusus",4,1981
"Middlesex","Poales","Juncaceae","Juncus","Juncus pelocarpus",4,1999
"Middlesex","Poales","Juncaceae","Luzula","Luzula saltuensis",4,1939
"Middlesex","Poales","Poaceae","Agrostis","Agrostis alba",4,1957
"Middlesex","Poales","Poaceae","Brachyelytrum","Brachyelytrum erectum",4,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium boscii",4,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium depauperatum",4,2007
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium sphaerocarpon",4,1957
"Middlesex","Poales","Poaceae","Digitaria","Digitaria sanguinalis",4,2007
"Middlesex","Poales","Poaceae","Elymus","Elymus canadensis",4,1945
"Middlesex","Poales","Poaceae","Festuca","Festuca rubra",4,2007
"Middlesex","Poales","Poaceae","Microstegium","Microstegium vimineum",4,2004
"Middlesex","Poales","Poaceae","Panicum","Panicum dichotomum",4,1957
"Middlesex","Poales","Poaceae","Poa","Poa angustifolia",4,1957
"Middlesex","Poales","Poaceae","Poa","Poa palustris",4,1957
"Middlesex","Poales","Poaceae","Spartina","Spartina cynosuroides",4,1984
"Middlesex","Poales","Poaceae","Spartina","Spartina patens",4,1977
"Middlesex","Polypodiales","Aspleniaceae","Asplenium","Asplenium trichomanes",4,1992
"Middlesex","Polypodiales","Dennstaedtiaceae","Dennstaedtia","Dennstaedtia punctilobula",4,1993
"Middlesex","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",4,1995
"Middlesex","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris cristata",4,1995
"Middlesex","Polypodiales","Dryopteridaceae","Gymnocarpium","Gymnocarpium dryopteris",4,1991
"Middlesex","Polypodiales","Pteridaceae","Adiantum","Adiantum pedatum",4,1983
"Middlesex","Ranunculales","Berberidaceae","Caulophyllum","Caulophyllum thalictroides",4,1989
"Middlesex","Ranunculales","Menispermaceae","Menispermum","Menispermum canadense",4,1990
"Middlesex","Ranunculales","Papaveraceae","Chelidonium","Chelidonium majus",4,1976
"Middlesex","Ranunculales","Papaveraceae","Dicentra","Dicentra cucullaria",4,2014
"Middlesex","Ranunculales","Ranunculaceae","Anemone","Anemone virginiana",4,1979
"Middlesex","Ranunculales","Ranunculaceae","Caltha","Caltha palustris",4,2000
"Middlesex","Rosales","Rosaceae","Aronia","Aronia arbutifolia",4,1984
"Middlesex","Rosales","Rosaceae","Potentilla","Potentilla canadensis",4,1983
"Middlesex","Rosales","Rosaceae","Spiraea","Spiraea latifolia",4,1981
"Middlesex","Rosales","Urticaceae","Boehmeria","Boehmeria cylindrica",4,1983
"Middlesex","","Alliaceae","Allium","Allium tricoccum",3,1984
"Middlesex","","Hyacinthaceae","Ornithogalum","Ornithogalum umbellatum",3,2003
"Middlesex","Alismatales","Alismataceae","Alisma","Alisma subcordatum",3,2002
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria cuneata",3,2005
"Middlesex","Alismatales","Araceae","Arisaema","Arisaema triphyllum",3,1979
"Middlesex","Alismatales","Araceae","Orontium","Orontium aquaticum",3,1990
"Middlesex","Alismatales","Hydrocharitaceae","Najas","Najas minor",3,2009
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton berchtoldii",3,2006
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton oakesianus",3,1948
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton zosteriformis",3,2004
"Middlesex","Apiales","Apiaceae","Heracleum","Heracleum maximum",3,2003
"Middlesex","Apiales","Araliaceae","Aralia","Aralia elata",3,2006
"Middlesex","Aquifoliales","Aquifoliaceae","Ilex","Ilex verticillata",3,1976
"Middlesex","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium atlanticum",3,1993
"Middlesex","Asparagales","Orchidaceae","Calopogon","Calopogon tuberosus",3,1982
"Middlesex","Asparagales","Orchidaceae","Habenaria","Habenaria ciliaris",3,1977
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera flava",3,1978
"Middlesex","Asparagales","Orchidaceae","Spiranthes","Spiranthes cernua",3,1950
"Middlesex","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",3,1980
"Middlesex","Asterales","Asteraceae","Aster","Aster divaricatus",3,1992
"Middlesex","Asterales","Asteraceae","Aster","Aster undulatus",3,1990
"Middlesex","Asterales","Asteraceae","Chrysanthemum","Chrysanthemum leucanthemum",3,1976
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium aromaticum",3,1981
"Middlesex","Asterales","Asteraceae","Eutrochium","Eutrochium purpureum",3,1928
"Middlesex","Asterales","Asteraceae","Helianthus","Helianthus giganteus",3,1991
"Middlesex","Asterales","Asteraceae","Helianthus","Helianthus strumosus",3,1915
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium pratense",3,1976
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium venosum",3,1993
"Middlesex","Asterales","Asteraceae","Iva","Iva frutescens",3,1998
"Middlesex","Asterales","Asteraceae","Solidago","Solidago bicolor",3,1992
"Middlesex","Asterales","Asteraceae","Solidago","Solidago odora",3,1984
"Middlesex","Asterales","Asteraceae","Solidago","Solidago speciosa",3,1983
"Middlesex","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum novi-belgii",3,1998
"Middlesex","Asterales","Asteraceae","Tussilago","Tussilago farfara",3,1999
"Middlesex","Asterales","Campanulaceae","Campanula","Campanula rapunculoides",3,1976
"Middlesex","Brassicales","Brassicaceae","Alliaria","Alliaria officinalis",3,1978
"Middlesex","Brassicales","Brassicaceae","Arabis","Arabis canadensis",3,1990
"Middlesex","Brassicales","Brassicaceae","Barbarea","Barbarea vulgaris",3,1990
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine hirsuta",3,2007
"Middlesex","Brassicales","Brassicaceae","Draba","Draba verna",3,2008
"Middlesex","Brassicales","Brassicaceae","Hesperis","Hesperis matronalis",3,2003
"Middlesex","Caryophyllales","Amaranthaceae","Salicornia","Salicornia europaea",3,1953
"Middlesex","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria glabra",3,1990
"Middlesex","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria serpyllifolia",3,1953
"Middlesex","Caryophyllales","Caryophyllaceae","Moehringia","Moehringia macrophylla",3,1987
"Middlesex","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia canadensis",3,1996
"Middlesex","Caryophyllales","Caryophyllaceae","Sagina","Sagina procumbens",3,2006
"Middlesex","Caryophyllales","Caryophyllaceae","Silene","Silene antirrhina",3,1993
"Middlesex","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria calycantha",3,1995
"Middlesex","Caryophyllales","Molluginaceae","Mollugo","Mollugo verticillata",3,1953
"Middlesex","Caryophyllales","Polygonaceae","Polygonum","Polygonum ramosissimum",3,1953
"Middlesex","Ceratophyllales","Ceratophyllaceae","Ceratophyllum","Ceratophyllum echinatum",3,2005
"Middlesex","Cornales","Cornaceae","Cornus","Cornus canadensis",3,1907
"Middlesex","Cornales","Cornaceae","Cornus","Cornus rugosa",3,1987
"Middlesex","Cornales","Cornaceae","Nyssa","Nyssa sylvatica",3,1974
"Middlesex","Cupressales","Taxaceae","Taxus","Taxus canadensis",3,1984
"Middlesex","Dipsacales","Adoxaceae","Sambucus","Sambucus pubens",3,1982
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum cassinoides",3,1976
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum dentatum",3,1976
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum recognitum",3,1990
"Middlesex","Dipsacales","Caprifoliaceae","Triosteum","Triosteum aurantiacum",3,1983
"Middlesex","Dipsacales","Caprifoliaceae","Triosteum","Triosteum perfoliatum",3,1957
"Middlesex","Equisetales","Equisetaceae","Equisetum","Equisetum sylvaticum",3,1990
"Middlesex","Ericales","Clethraceae","Clethra","Clethra alnifolia",3,1981
"Middlesex","Ericales","Ericaceae","Chimaphila","Chimaphila umbellata",3,2001
"Middlesex","Ericales","Ericaceae","Gaylussacia","Gaylussacia baccata",3,1983
"Middlesex","Ericales","Ericaceae","Leucothoe","Leucothoe racemosa",3,1997
"Middlesex","Ericales","Ericaceae","Vaccinium","Vaccinium oxycoccos",3,1974
"Middlesex","Ericales","Ericaceae","Vaccinium","Vaccinium vacillans",3,1976
"Middlesex","Ericales","Myrsinaceae","Lysimachia","Lysimachia arvensis",3,1933
"Middlesex","Ericales","Myrsinaceae","Lysimachia","Lysimachia punctata",3,1976
"Middlesex","Fabales","Fabaceae","Chamaecrista","Chamaecrista nictitans",3,1981
"Middlesex","Fabales","Fabaceae","Desmodium","Desmodium canadense",3,1990
"Middlesex","Fabales","Fabaceae","Desmodium","Desmodium marilandicum",3,1983
"Middlesex","Fabales","Fabaceae","Gleditsia","Gleditsia triacanthos",3,1932
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza repens",3,1996
"Middlesex","Fabales","Fabaceae","Senna","Senna hebecarpa",3,2007
"Middlesex","Fagales","Betulaceae","Carpinus","Carpinus caroliniana",3,1991
"Middlesex","Fagales","Fagaceae","Quercus","Quercus muhlenbergii",3,1975
"Middlesex","Fagales","Myricaceae","Myrica","Myrica pensylvanica",3,2008
"Middlesex","Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium",3,1990
"Middlesex","Gentianales","Gentianaceae","Bartonia","Bartonia virginica",3,1976
"Middlesex","Gentianales","Rubiaceae","Galium","Galium aparine",3,1981
"Middlesex","Gentianales","Rubiaceae","Galium","Galium lanceolatum",3,1984
"Middlesex","Gentianales","Rubiaceae","Galium","Galium obtusum",3,1983
"Middlesex","Gentianales","Rubiaceae","Mitchella","Mitchella repens",3,1976
"Middlesex","Lamiales","Lamiaceae","Glechoma","Glechoma hederacea",3,1981
"Middlesex","Lamiales","Lamiaceae","Leonurus","Leonurus cardiaca",3,1978
"Middlesex","Lamiales","Lamiaceae","Lycopus","Lycopus sessilifolius",3,1908
"Middlesex","Lamiales","Lamiaceae","Trichostema","Trichostema dichotomum",3,1992
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia cornuta",3,1982
"Middlesex","Lamiales","Oleaceae","Fraxinus","Fraxinus pennsylvanica",3,1990
"Middlesex","Lamiales","Orobanchaceae","Agalinis","Agalinis paupercula",3,1979
"Middlesex","Lamiales","Orobanchaceae","Agalinis","Agalinis tenuifolia",3,1939
"Middlesex","Lamiales","Orobanchaceae","Orobanche","Orobanche uniflora",3,1997
"Middlesex","Lamiales","Plantaginaceae","Nuttallanthus","Nuttallanthus canadensis",3,1993
"Middlesex","Lamiales","Plantaginaceae","Plantago","Plantago rugelii",3,1913
"Middlesex","Lamiales","Verbenaceae","Verbena","Verbena angustifolia",3,1910
"Middlesex","Liliales","Liliaceae","Medeola","Medeola virginiana",3,1976
"Middlesex","Liliales","Liliaceae","Streptopus","Streptopus roseus",3,1933
"Middlesex","Liliales","Smilacaceae","Smilax","Smilax herbacea",3,1972
"Middlesex","Magnoliales","Magnoliaceae","Liriodendron","Liriodendron tulipifera",3,1976
"Middlesex","Malpighiales","Elatinaceae","Elatine","Elatine minima",3,2005
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum dissimulatum",3,1979
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum punctatum",3,1990
"Middlesex","Malpighiales","Violaceae","Viola","Viola sororia",3,2014
"Middlesex","Malvales","Cistaceae","Lechea","Lechea leggettii",3,1946
"Middlesex","Malvales","Malvaceae","Althaea","Althaea officinalis",3,1985
"Middlesex","Malvales","Malvaceae","Tilia","Tilia americana",3,1983
"Middlesex","Osmundales","Osmundaceae","Osmunda","Osmunda cinnamomea",3,2003
"Middlesex","Osmundales","Osmundaceae","Osmunda","Osmunda claytoniana",3,1991
"Middlesex","Oxalidales","Oxalidaceae","Oxalis","Oxalis violacea",3,1981
"Middlesex","Poales","Cyperaceae","Carex","Carex albursina",3,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex canescens",3,1987
"Middlesex","Poales","Cyperaceae","Carex","Carex cephalophora",3,1983
"Middlesex","Poales","Cyperaceae","Carex","Carex gracillima",3,1988
"Middlesex","Poales","Cyperaceae","Carex","Carex hormathodes",3,1991
"Middlesex","Poales","Cyperaceae","Carex","Carex platyphylla",3,1995
"Middlesex","Poales","Cyperaceae","Carex","Carex squarrosa",3,1998
"Middlesex","Poales","Cyperaceae","Carex","Carex trisperma",3,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex vestita",3,1926
"Middlesex","Poales","Cyperaceae","Carex","Carex virescens",3,1995
"Middlesex","Poales","Cyperaceae","Cladium","Cladium mariscoides",3,1981
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus diandrus",3,1990
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis rostellata",3,1953
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis tuberculosa",3,1985
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus robustus",3,1990
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus torreyi",3,1983
"Middlesex","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon parkeri",3,1996
"Middlesex","Poales","Juncaceae","Juncus","Juncus secundus",3,1939
"Middlesex","Poales","Juncaceae","Luzula","Luzula multiflora",3,1990
"Middlesex","Poales","Poaceae","Agropyron","Agropyron repens",3,1957
"Middlesex","Poales","Poaceae","Agrostis","Agrostis perennans",3,1957
"Middlesex","Poales","Poaceae","Aira","Aira caryophyllea",3,1994
"Middlesex","Poales","Poaceae","Andropogon","Andropogon gerardii",3,1990
"Middlesex","Poales","Poaceae","Andropogon","Andropogon scoparius",3,1957
"Middlesex","Poales","Poaceae","Aristida","Aristida longespica",3,2003
"Middlesex","Poales","Poaceae","Bromus","Bromus secalinus",3,1903
"Middlesex","Poales","Poaceae","Cenchrus","Cenchrus longispinus",3,1990
"Middlesex","Poales","Poaceae","Dactylis","Dactylis glomerata",3,2001
"Middlesex","Poales","Poaceae","Deschampsia","Deschampsia flexuosa",3,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium latifolium",3,1957
"Middlesex","Poales","Poaceae","Eleusine","Eleusine indica",3,2007
"Middlesex","Poales","Poaceae","Festuca","Festuca elatior",3,1957
"Middlesex","Poales","Poaceae","Glyceria","Glyceria obtusa",3,1979
"Middlesex","Poales","Poaceae","Leersia","Leersia oryzoides",3,1984
"Middlesex","Poales","Poaceae","Panicum","Panicum columbianum",3,1957
"Middlesex","Poales","Poaceae","Phragmites","Phragmites australis",3,1990
"Middlesex","Poales","Poaceae","Poa","Poa nemoralis",3,1983
"Middlesex","Poales","Poaceae","Setaria","Setaria viridis",3,1957
"Middlesex","Poales","Typhaceae","Typha","Typha angustifolia",3,1983
"Middlesex","Poales","Typhaceae","Typha","Typha latifolia",3,1983
"Middlesex","Polypodiales","Dryopteridaceae","Deparia","Deparia acrostichoides",3,1992
"Middlesex","Polypodiales","Dryopteridaceae","Woodsia","Woodsia ilvensis",3,1990
"Middlesex","Polypodiales","Dryopteridaceae","Woodsia","Woodsia obtusa",3,1992
"Middlesex","Polypodiales","Polypodiaceae","Polypodium","Polypodium virginianum",3,2008
"Middlesex","Polypodiales","Thelypteridaceae","Phegopteris","Phegopteris hexagonoptera",3,1995
"Middlesex","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris palustris",3,1991
"Middlesex","Ranunculales","Berberidaceae","Berberis","Berberis thunbergii",3,2006
"Middlesex","Ranunculales","Berberidaceae","Podophyllum","Podophyllum peltatum",3,1975
"Middlesex","Ranunculales","Papaveraceae","Corydalis","Corydalis flavula",3,2014
"Middlesex","Ranunculales","Papaveraceae","Sanguinaria","Sanguinaria canadensis",3,1984
"Middlesex","Ranunculales","Ranunculaceae","Anemone","Anemone quinquefolia",3,1999
"Middlesex","Ranunculales","Ranunculaceae","Anemonella","Anemonella thalictroides",3,1976
"Middlesex","Ranunculales","Ranunculaceae","Clematis","Clematis virginiana",3,1984
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus delphinifolius",3,1919
"Middlesex","Rosales","Elaeagnaceae","Elaeagnus","Elaeagnus umbellata",3,2001
"Middlesex","Rosales","Rosaceae","Agrimonia","Agrimonia parviflora",3,1992
"Middlesex","Rosales","Rosaceae","Agrimonia","Agrimonia pubescens",3,1983
"Middlesex","Rosales","Rosaceae","Amelanchier","Amelanchier canadensis",3,1999
"Middlesex","Rosales","Rosaceae","Fragaria","Fragaria virginiana",3,1975
"Middlesex","Rosales","Rosaceae","Potentilla","Potentilla norvegica",3,1988
"Middlesex","Rosales","Rosaceae","Prunus","Prunus serotina",3,1976
"Middlesex","Rosales","Rosaceae","Rosa","Rosa carolina",3,1990
"Middlesex","Rosales","Rosaceae","Rosa","Rosa multiflora",3,2001
"Middlesex","Rosales","Rosaceae","Rubus","Rubus cuneifolius",3,1990
"Middlesex","Rosales","Rosaceae","Rubus","Rubus idaeus",3,1983
"Middlesex","Rosales","Rosaceae","Rubus","Rubus occidentalis",3,1983
"Middlesex","Rosales","Rosaceae","Rubus","Rubus odoratus",3,1983
"Middlesex","Rosales","Rosaceae","Sanguisorba","Sanguisorba canadensis",3,1990
"Middlesex","Rosales","Ulmaceae","Ulmus","Ulmus rubra",3,1991
"Middlesex","Rosales","Urticaceae","Pilea","Pilea pumila",3,1992
"Middlesex","Sapindales","Simaroubaceae","Ailanthus","Ailanthus altissima",3,2007
"Middlesex","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum verticillatum",3,2005
"Middlesex","Saxifragales","Penthoraceae","Penthorum","Penthorum sedoides",3,1981
"Middlesex","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga virginiensis",3,1976
"Middlesex","Selaginellales","Selaginellaceae","Selaginella","Selaginella apoda",3,1984
"Middlesex","Solanales","Solanaceae","Solanum","Solanum rostratum",3,1942
"Middlesex","","Aulacomniaceae","Aulacomnium","Aulacomnium palustre",2,2002
"Middlesex","","Hyacinthaceae","Muscari","Muscari botryoides",2,1977
"Middlesex","","Hyacinthaceae","Ornithogalum","Ornithogalum nutans",2,1976
"Middlesex","","Lobariaceae","Lobaria","Lobaria pulmonaria",2,1875
"Middlesex","","Ruscaceae","Maianthemum","Maianthemum trifolia",2,1910
"Middlesex","","Ruscaceae","Polygonatum","Polygonatum pubescens",2,1987
"Middlesex","Alismatales","Alismataceae","Alisma","Alisma triviale",2,2004
"Middlesex","Alismatales","Araceae","Arisaema","Arisaema atrorubens",2,1976
"Middlesex","Alismatales","Araceae","Arisaema","Arisaema stewardsonii",2,1946
"Middlesex","Alismatales","Araceae","Symplocarpus","Symplocarpus foetidus",2,1981
"Middlesex","Alismatales","Hydrocharitaceae","Najas","Najas guadalupensis",2,2009
"Middlesex","Alismatales","Lemnaceae","Lemna","Lemna minor",2,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton capillaceus",2,1933
"Middlesex","Apiales","Apiaceae","Aegopodium","Aegopodium podagraria",2,2006
"Middlesex","Apiales","Apiaceae","Heracleum","Heracleum lanatum",2,2009
"Middlesex","Apiales","Apiaceae","Lilaeopsis","Lilaeopsis chinensis",2,1994
"Middlesex","Apiales","Apiaceae","Ptilimnium","Ptilimnium capillaceum",2,1953
"Middlesex","Apiales","Apiaceae","Sanicula","Sanicula gregaria",2,1991
"Middlesex","Apiales","Araliaceae","Aralia","Aralia hispida",2,1916
"Middlesex","Apiales","Araliaceae","Hydrocotyle","Hydrocotyle americana",2,1981
"Middlesex","Apiales","Araliaceae","Panax","Panax quinquefolius",2,1940
"Middlesex","Apiales","Araliaceae","Panax","Panax trifolius",2,1977
"Middlesex","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium angustifolium",2,1972
"Middlesex","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza odontorhiza",2,1941
"Middlesex","Asparagales","Orchidaceae","Cypripedium","Cypripedium parviflorum",2,1893
"Middlesex","Asparagales","Orchidaceae","Epipactis","Epipactis helleborine",2,1990
"Middlesex","Asparagales","Orchidaceae","Goodyera","Goodyera pubescens",2,1976
"Middlesex","Asparagales","Orchidaceae","Habenaria","Habenaria lacera",2,1976
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera clavellata",2,1940
"Middlesex","Asparagales","Orchidaceae","Pogonia","Pogonia verticillata",2,1915
"Middlesex","Asterales","Asteraceae","Ageratina","Ageratina altissima",2,1983
"Middlesex","Asterales","Asteraceae","Ambrosia","Ambrosia artemisiifolia",2,1990
"Middlesex","Asterales","Asteraceae","Antennaria","Antennaria neglecta",2,1972
"Middlesex","Asterales","Asteraceae","Antennaria","Antennaria neodioica",2,1927
"Middlesex","Asterales","Asteraceae","Arctium","Arctium minus",2,2007
"Middlesex","Asterales","Asteraceae","Artemisia","Artemisia stelleriana",2,1936
"Middlesex","Asterales","Asteraceae","Aster","Aster asteroides",2,1940
"Middlesex","Asterales","Asteraceae","Aster","Aster ericoides",2,1992
"Middlesex","Asterales","Asteraceae","Aster","Aster lanceolatus",2,1990
"Middlesex","Asterales","Asteraceae","Aster","Aster leavis",2,1946
"Middlesex","Asterales","Asteraceae","Aster","Aster patens",2,1939
"Middlesex","Asterales","Asteraceae","Bidens","Bidens connata",2,1998
"Middlesex","Asterales","Asteraceae","Bidens","Bidens discoidea",2,1990
"Middlesex","Asterales","Asteraceae","Bidens","Bidens heterodoxa var. agnostica",2,1932
"Middlesex","Asterales","Asteraceae","Centaurea","Centaurea maculosa",2,1976
"Middlesex","Asterales","Asteraceae","Cirsium","Cirsium vulgare",2,1993
"Middlesex","Asterales","Asteraceae","Conyza","Conyza canadensis",2,1982
"Middlesex","Asterales","Asteraceae","Crepis","Crepis tectorum",2,1909
"Middlesex","Asterales","Asteraceae","Eclipta","Eclipta prostrata",2,2005
"Middlesex","Asterales","Asteraceae","Erechtites","Erechtites hieraciifolia",2,1990
"Middlesex","Asterales","Asteraceae","Erigeron","Erigeron pulchellus",2,1976
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium perfoliatum",2,1979
"Middlesex","Asterales","Asteraceae","Euthamia","Euthamia graminifolia",2,1983
"Middlesex","Asterales","Asteraceae","Helianthus","Helianthus decapetalus",2,1983
"Middlesex","Asterales","Asteraceae","Lactuca","Lactuca hirsuta",2,1909
"Middlesex","Asterales","Asteraceae","Prenanthes","Prenanthes altissima",2,1914
"Middlesex","Asterales","Asteraceae","Rudbeckia","Rudbeckia hirta",2,1895
"Middlesex","Asterales","Asteraceae","Senecio","Senecio aureus",2,1976
"Middlesex","Asterales","Asteraceae","Solidago","Solidago gigantea",2,1981
"Middlesex","Asterales","Asteraceae","Solidago","Solidago puberula",2,1986
"Middlesex","Asterales","Asteraceae","Solidago","Solidago rigida",2,1933
"Middlesex","Asterales","Asteraceae","Solidago","Solidago ulmifolia",2,1945
"Middlesex","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum patens",2,1983
"Middlesex","Asterales","Asteraceae","Tanacetum","Tanacetum vulgare",2,1984
"Middlesex","Asterales","Campanulaceae","Campanula","Campanula rotundifolia",2,1979
"Middlesex","Asterales","Campanulaceae","Lobelia","Lobelia inflata",2,1981
"Middlesex","Boraginales","Boraginaceae","Myosotis","Myosotis laxa",2,1993
"Middlesex","Boraginales","Boraginaceae","Myosotis","Myosotis scorpioides",2,1993
"Middlesex","Boraginales","Boraginaceae","Myosotis","Myosotis verna",2,1982
"Middlesex","Brassicales","Brassicaceae","Alliaria","Alliaria petiolata",2,2003
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine diphylla",2,1976
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine parviflora",2,1990
"Middlesex","Brassicales","Brassicaceae","Raphanus","Raphanus raphanistrum",2,1975
"Middlesex","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium ambrosioides",2,1984
"Middlesex","Caryophyllales","Amaranthaceae","Salsola","Salsola kali",2,1950
"Middlesex","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria groenlandica var. glabra",2,1914
"Middlesex","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense",2,1914
"Middlesex","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium vulgatum",2,1907
"Middlesex","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus armeria",2,1953
"Middlesex","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia marina",2,1936
"Middlesex","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria graminea",2,1976
"Middlesex","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longifolia",2,1994
"Middlesex","Caryophyllales","Plumbaginaceae","Limonium","Limonium carolinianum",2,1923
"Middlesex","Caryophyllales","Plumbaginaceae","Limonium","Limonium nashii",2,1953
"Middlesex","Caryophyllales","Polygonaceae","Fallopia","Fallopia scandens",2,1977
"Middlesex","Caryophyllales","Polygonaceae","Persicaria","Persicaria persicaria",2,1976
"Middlesex","Caryophyllales","Polygonaceae","Persicaria","Persicaria virginiana",2,1990
"Middlesex","Caryophyllales","Polygonaceae","Polygonum","Polygonum aviculare",2,1977
"Middlesex","Celastrales","Celastraceae","Euonymus","Euonymus alatus",2,1998
"Middlesex","Cornales","Cornaceae","Cornus","Cornus florida",2,1972
"Middlesex","Cornales","Cornaceae","Cornus","Cornus stolonifera",2,1976
"Middlesex","Cucurbitales","Cucurbitaceae","Sicyos","Sicyos angulatus",2,1990
"Middlesex","Cupressales","Cupressaceae","Juniperus","Juniperus virginiana",2,1917
"Middlesex","Ericales","Balsaminaceae","Impatiens","Impatiens pallida",2,1980
"Middlesex","Ericales","Ericaceae","Chamaedaphne","Chamaedaphne calyculata",2,1981
"Middlesex","Ericales","Ericaceae","Gaultheria","Gaultheria procumbens",2,2008
"Middlesex","Ericales","Ericaceae","Rhododendron","Rhododendron canadense",2,1990
"Middlesex","Ericales","Ericaceae","Vaccinium","Vaccinium pallidum",2,2003
"Middlesex","Ericales","Primulaceae","Lysimachia","Lysimachia ciliata",2,1993
