"county","order","family","genus","scientificName","observations","lastcollected"
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton amplifolius",47,2007
"Litchfield","Alismatales","Hydrocharitaceae","Najas","Najas flexilis",40,2010
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pusillus",39,2007
"Litchfield","Poales","Cyperaceae","Carex","Carex flava",37,1998
"Litchfield","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum spicatum",35,2007
"Litchfield","Equisetales","Equisetaceae","Equisetum","Equisetum variegatum",34,1998
"Litchfield","Ceratophyllales","Ceratophyllaceae","Ceratophyllum","Ceratophyllum demersum",33,2007
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton gramineus",32,2007
"Litchfield","Apiales","Apiaceae","Heracleum","Heracleum mantegazzianum",32,2010
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton zosteriformis",31,2008
"Litchfield","Alismatales","Hydrocharitaceae","Najas","Najas guadalupensis",30,2010
"Litchfield","Saxifragales","Saxifragaceae","Mitella","Mitella diphylla",30,2000
"Litchfield","Alismatales","Hydrocharitaceae","Vallisneria","Vallisneria americana",29,2007
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum alnifolium",29,2008
"Litchfield","Poales","Cyperaceae","Carex","Carex granularis",29,1998
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris carthusiana",29,1998
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton epihydrus",28,2006
"Litchfield","Malpighiales","Salicaceae","Salix","Salix candida",28,2000
"Litchfield","Malpighiales","Salicaceae","Salix","Salix serissima",28,2004
"Litchfield","Alismatales","Alismataceae","Sagittaria","Sagittaria latifolia",27,2002
"Litchfield","Asterales","Asteraceae","Eutrochium","Eutrochium maculatum",27,2006
"Litchfield","Malpighiales","Violaceae","Viola","Viola blanda",27,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex rosea",27,1998
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton natans",26,2007
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine diphylla",26,1999
"Litchfield","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium annotinum",26,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex eburnea",26,2003
"Litchfield","Saxifragales","Grossulariaceae","Ribes","Ribes cynosbati",26,1994
"Litchfield","Poales","Cyperaceae","Carex","Carex gracillima",25,1998
"Litchfield","Poales","Poaceae","Panicum","Panicum lanuginosum",25,1975
"Litchfield","Polypodiales","Polypodiaceae","Polypodium","Polypodium virginianum",25,2010
"Litchfield","Sapindales","Aceraceae","Acer","Acer pensylvanicum",25,2010
"Litchfield","Alismatales","Hydrocharitaceae","Elodea","Elodea canadensis",24,2007
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera canadensis",24,2008
"Litchfield","Equisetales","Equisetaceae","Equisetum","Equisetum hyemale",24,1998
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium stamineum",24,1998
"Litchfield","Malpighiales","Violaceae","Viola","Viola cucullata",24,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex deweyana",24,2001
"Litchfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium ruta-muraria",24,1999
"Litchfield","Polypodiales","Dryopteridaceae","Cystopteris","Cystopteris bulbifera",24,1998
"Litchfield","Saxifragales","Saxifragaceae","Mitella","Mitella nuda",24,2005
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton crispus",23,2007
"Litchfield","Poales","Cyperaceae","Carex","Carex plantaginea",23,1998
"Litchfield","Polypodiales","Pteridaceae","Pellaea","Pellaea atropurpurea",23,1991
"Litchfield","Apiales","Apiaceae","Zizia","Zizia aurea",22,2000
"Litchfield","Asterales","Campanulaceae","Lobelia","Lobelia kalmii",22,2003
"Litchfield","Malpighiales","Violaceae","Viola","Viola canadensis",22,2008
"Litchfield","Poales","Cyperaceae","Carex","Carex hystericina",22,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex tetanica",22,2001
"Litchfield","Poales","Poaceae","Cinna","Cinna arundinacea",22,1998
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium lanuginosum",22,1992
"Litchfield","Poales","Poaceae","Sporobolus","Sporobolus asper",22,1999
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus allegheniensis",22,2007
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton foliosus",21,2005
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii",21,2005
"Litchfield","Asterales","Asteraceae","Megalodonta","Megalodonta beckii",21,2005
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine impatiens",21,2005
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia thyrsiflora",21,1998
"Litchfield","Liliales","Melanthiaceae","Trillium","Trillium undulatum",21,1996
"Litchfield","Pinales","Pinaceae","Picea","Picea rubens",21,2002
"Litchfield","Poales","Cyperaceae","Carex","Carex formosa",21,2001
"Litchfield","Poales","Cyperaceae","Carex","Carex trisperma",21,1998
"Litchfield","Poales","Poaceae","Agrostis","Agrostis perennans",21,1998
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton strictifolius",20,2007
"Litchfield","Aquifoliales","Aquifoliaceae","Ilex","Ilex verticillata",20,1998
"Litchfield","Asterales","Campanulaceae","Campanula","Campanula rotundifolia",20,1998
"Litchfield","Asterales","Campanulaceae","Lobelia","Lobelia siphilitica",20,2003
"Litchfield","Boraginales","Boraginaceae","Myosotis","Myosotis scorpioides",20,2013
"Litchfield","Fagales","Myricaceae","Myrica","Myrica gale",20,1998
"Litchfield","Liliales","Liliaceae","Clintonia","Clintonia borealis",20,1995
"Litchfield","Poales","Cyperaceae","Carex","Carex laxiflora",20,2001
"Litchfield","Polypodiales","Pteridaceae","Adiantum","Adiantum pedatum",20,1998
"Litchfield","Saxifragales","Saxifragaceae","Tiarella","Tiarella cordifolia",20,1998
"Litchfield","","Parnassiaceae","Parnassia","Parnassia glauca",19,2003
"Litchfield","Asterales","Asteraceae","Aster","Aster lateriflorus",19,1998
"Litchfield","Liliales","Liliaceae","Streptopus","Streptopus roseus",19,1992
"Litchfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis montana",19,1997
"Litchfield","Polypodiales","Dryopteridaceae","Cystopteris","Cystopteris tenuis",19,2000
"Litchfield","Rosales","Rosaceae","Dasiphora","Dasiphora fruticosa",19,1993
"Litchfield","Salviniales","Marsileaceae","Marsilea","Marsilea quadrifolia",19,2013
"Litchfield","Sapindales","Aceraceae","Acer","Acer spicatum",19,1998
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton illinoensis",18,2005
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia vulgaris",18,2007
"Litchfield","Malpighiales","Violaceae","Viola","Viola conspersa",18,1998
"Litchfield","Myrtales","Onagraceae","Circaea","Circaea alpina",18,1998
"Litchfield","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata",18,2006
"Litchfield","Osmundales","Osmundaceae","Osmunda","Osmunda cinnamomea",18,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex crawei",18,2004
"Litchfield","Poales","Cyperaceae","Carex","Carex pedunculata",18,2004
"Litchfield","Poales","Cyperaceae","Carex","Carex retrorsa",18,2000
"Litchfield","Poales","Cyperaceae","Carex","Carex scabrata",18,2001
"Litchfield","Poales","Poaceae","Bromus","Bromus ciliatus",18,1998
"Litchfield","Poales","Poaceae","Microstegium","Microstegium vimineum",18,2013
"Litchfield","Poales","Poaceae","Muhlenbergia","Muhlenbergia mexicana",18,1998
"Litchfield","Poales","Poaceae","Schizachne","Schizachne purpurascens",18,2005
"Litchfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium platyneuron",18,1992
"Litchfield","Polypodiales","Dryopteridaceae","Polystichum","Polystichum acrostichoides",18,1998
"Litchfield","Polypodiales","Dryopteridaceae","Woodsia","Woodsia obtusa",18,1992
"Litchfield","Polypodiales","Thelypteridaceae","Phegopteris","Phegopteris connectilis",18,2000
"Litchfield","Asparagales","Orchidaceae","Epipactis","Epipactis helleborine",17,1998
"Litchfield","Asparagales","Orchidaceae","Platanthera","Platanthera hyperborea",17,1995
"Litchfield","Asterales","Asteraceae","Solidago","Solidago caesia",17,1997
"Litchfield","Brassicales","Brassicaceae","Hesperis","Hesperis matronalis",17,2011
"Litchfield","Cornales","Cornaceae","Cornus","Cornus canadensis",17,1995
"Litchfield","Cornales","Cornaceae","Cornus","Cornus stolonifera",17,1993
"Litchfield","Ericales","Ericaceae","Rhododendron","Rhododendron roseum",17,2000
"Litchfield","Piperales","Aristolochiaceae","Asarum","Asarum canadense",17,2005
"Litchfield","Poales","Cyperaceae","Carex","Carex prasina",17,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex sterilis",17,2006
"Litchfield","Poales","Poaceae","Poa","Poa alsodes",17,1998
"Litchfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium trichomanes",17,2000
"Litchfield","Ranunculales","Berberidaceae","Berberis","Berberis thunbergii",17,2011
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus hispidus",17,1999
"Litchfield","Rosales","Rhamnaceae","Rhamnus","Rhamnus cathartica",17,2013
"Litchfield","Rosales","Rosaceae","Geum","Geum rivale",17,1996
"Litchfield","Alismatales","Hydrocharitaceae","Elodea","Elodea nuttallii",16,2005
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton spirillus",16,2006
"Litchfield","Aquifoliales","Aquifoliaceae","Nemopanthus","Nemopanthus mucronata",16,1998
"Litchfield","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza trifida",16,2005
"Litchfield","Asterales","Asteraceae","Senecio","Senecio obovatus",16,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago gigantea",16,1992
"Litchfield","Brassicales","Brassicaceae","Alliaria","Alliaria petiolata",16,2011
"Litchfield","Brassicales","Brassicaceae","Arabis","Arabis laevigata",16,1991
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine pratensis",16,2008
"Litchfield","Caryophyllales","Caryophyllaceae","Minuartia","Minuartia stricta",16,1992
"Litchfield","Commelinales","Pontederiaceae","Heteranthera","Heteranthera dubia",16,2007
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera maackii",16,2013
"Litchfield","Fagales","Betulaceae","Betula","Betula pumila",16,1991
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia geminiscapa",16,2005
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia purpurea",16,2005
"Litchfield","Malpighiales","Violaceae","Viola","Viola sororia",16,1992
"Litchfield","Poales","Cyperaceae","Carex","Carex blanda",16,1998
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus septentrionalis",16,2000
"Litchfield","Rosales","Rosaceae","Rubus","Rubus flagellaris",16,1985
"Litchfield","","Ruscaceae","Maianthemum","Maianthemum trifolia",15,1998
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton perfoliatus",15,2005
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton praelongus",15,2005
"Litchfield","Asparagales","Orchidaceae","Isotria","Isotria verticillata",15,1940
"Litchfield","Asterales","Asteraceae","Aster","Aster puniceus",15,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago patula",15,1994
"Litchfield","Brassicales","Brassicaceae","Arabis","Arabis lyrata",15,1995
"Litchfield","Caryophyllales","Portulacaceae","Claytonia","Claytonia caroliniana",15,2001
"Litchfield","Crossosomatales","Staphyleaceae","Staphylea","Staphylea trifolia",15,1997
"Litchfield","Gentianales","Gentianaceae","Gentianella","Gentianella quinquefolia",15,1997
"Litchfield","Gentianales","Rubiaceae","Galium","Galium boreale",15,1994
"Litchfield","Gentianales","Rubiaceae","Galium","Galium circaezans",15,1998
"Litchfield","Gentianales","Rubiaceae","Galium","Galium triflorum",15,1998
"Litchfield","Lamiales","Lamiaceae","Lycopus","Lycopus uniflorus",15,1998
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha arvensis",15,2006
"Litchfield","Lamiales","Lamiaceae","Monarda","Monarda fistulosa",15,1998
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia gibba",15,2006
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica anagallis-aquatica",15,2005
"Litchfield","Malpighiales","Violaceae","Viola","Viola rostrata",15,1990
"Litchfield","Malpighiales","Violaceae","Viola","Viola rotundifolia",15,1996
"Litchfield","Myrtales","Lythraceae","Lythrum","Lythrum salicaria",15,2013
"Litchfield","Myrtales","Onagraceae","Ludwigia","Ludwigia palustris",15,2005
"Litchfield","Poales","Cyperaceae","Carex","Carex aurea",15,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex debilis",15,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex hirtifolia",15,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex normalis",15,1997
"Litchfield","Poales","Cyperaceae","Carex","Carex umbellata",15,1953
"Litchfield","Poales","Cyperaceae","Carex","Carex vulpinoidea",15,1998
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris intermedia",15,1991
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris marginalis",15,1998
"Litchfield","Ranunculales","Ranunculaceae","Actaea","Actaea rubra",15,1997
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus recurvatus",15,2002
"Litchfield","Rosales","Rosaceae","Spiraea","Spiraea latifolia",15,2001
"Litchfield","Solanales","Solanaceae","Solanum","Solanum dulcamara",15,2013
"Litchfield","Asterales","Asteraceae","Aster","Aster divaricatus",14,1998
"Litchfield","Asterales","Asteraceae","Bidens","Bidens cernua",14,1998
"Litchfield","Asterales","Campanulaceae","Lobelia","Lobelia spicata",14,2011
"Litchfield","Celastrales","Celastraceae","Celastrus","Celastrus scandens",14,2000
"Litchfield","Cornales","Cornaceae","Cornus","Cornus amomum",14,1998
"Litchfield","Dipsacales","Adoxaceae","Sambucus","Sambucus pubens",14,1992
"Litchfield","Ericales","Ericaceae","Pyrola","Pyrola chlorantha",14,1932
"Litchfield","Fagales","Betulaceae","Betula","Betula papyrifera",14,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex annectens",14,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex intumescens",14,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex lurida",14,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex novae-angliae",14,2005
"Litchfield","Poales","Cyperaceae","Carex","Carex stipata",14,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex stricta",14,2006
"Litchfield","Poales","Cyperaceae","Eriophorum","Eriophorum viridicarinatum",14,2001
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus validus",14,1998
"Litchfield","Poales","Juncaceae","Juncus","Juncus brachycephalus",14,1937
"Litchfield","Poales","Poaceae","Danthonia","Danthonia compressa",14,1998
"Litchfield","Poales","Poaceae","Hystrix","Hystrix patula",14,1998
"Litchfield","Poales","Poaceae","Panicum","Panicum capillare",14,2002
"Litchfield","Poales","Poaceae","Phalaris","Phalaris arundinacea",14,2013
"Litchfield","Poales","Typhaceae","Sparganium","Sparganium americanum",14,2006
"Litchfield","Ranunculales","Berberidaceae","Caulophyllum","Caulophyllum thalictroides",14,1998
"Litchfield","Ranunculales","Ranunculaceae","Anemone","Anemone acutiloba",14,2007
"Litchfield","Ranunculales","Ranunculaceae","Anemone","Anemone virginiana",14,1998
"Litchfield","Rosales","Rhamnaceae","Rhamnus","Rhamnus alnifolia",14,1998
"Litchfield","Selaginellales","Selaginellaceae","Selaginella","Selaginella rupestris",14,1992
"Litchfield","","Alliaceae","Allium","Allium tricoccum",13,1998
"Litchfield","Asparagales","Orchidaceae","Cypripedium","Cypripedium parviflorum",13,1996
"Litchfield","Asterales","Asteraceae","Antennaria","Antennaria plantaginifolia",13,1998
"Litchfield","Asterales","Asteraceae","Aster","Aster acuminatus",13,1998
"Litchfield","Asterales","Menyanthaceae","Menyanthes","Menyanthes trifoliata",13,2009
"Litchfield","Cupressales","Taxaceae","Taxus","Taxus canadensis",13,1998
"Litchfield","Ericales","Ericaceae","Gaultheria","Gaultheria hispidula",13,1997
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia ciliata",13,2001
"Litchfield","Liliales","Melanthiaceae","Trillium","Trillium erectum",13,1998
"Litchfield","Malpighiales","Salicaceae","Salix","Salix lucida",13,1993
"Litchfield","Malpighiales","Violaceae","Viola","Viola nephrophylla",13,2000
"Litchfield","Malvales","Thymelaeaceae","Dirca","Dirca palustris",13,1998
"Litchfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium dissectum",13,2001
"Litchfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium matricariifolium",13,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex aestivalis",13,1999
"Litchfield","Poales","Cyperaceae","Carex","Carex comosa",13,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex crinita",13,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex leptalea",13,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex platyphylla",13,1998
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis obtusa",13,2006
"Litchfield","Poales","Juncaceae","Juncus","Juncus articulatus",13,1993
"Litchfield","Poales","Poaceae","Agrostis","Agrostis alba",13,1981
"Litchfield","Poales","Poaceae","Bromus","Bromus latiglumis",13,1962
"Litchfield","Poales","Poaceae","Elymus","Elymus riparius",13,1998
"Litchfield","Poales","Poaceae","Eragrostis","Eragrostis pectinacea",13,1957
"Litchfield","Poales","Poaceae","Festuca","Festuca obtusa",13,2001
"Litchfield","Poales","Poaceae","Muhlenbergia","Muhlenbergia glomerata",13,1996
"Litchfield","Poales","Poaceae","Poa","Poa pratensis",13,1998
"Litchfield","Polypodiales","Dryopteridaceae","Athyrium","Athyrium filix-femina",13,1998
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris clintoniana",13,1998
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus abortivus",13,2000
"Litchfield","Ranunculales","Ranunculaceae","Trollius","Trollius laxus",13,1984
"Litchfield","Rosales","Rosaceae","Rubus","Rubus allegheniensis",13,1998
"Litchfield","Sapindales","Rutaceae","Zanthoxylum","Zanthoxylum americanum",13,1989
"Litchfield","Selaginellales","Selaginellaceae","Selaginella","Selaginella apoda",13,1995
"Litchfield","Asterales","Asteraceae","Antennaria","Antennaria neglecta",12,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago juncea",12,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago nemoralis",12,1992
"Litchfield","Asterales","Asteraceae","Tussilago","Tussilago farfara",12,2008
"Litchfield","Fabales","Polygalaceae","Polygala","Polygala verticillata",12,1989
"Litchfield","Gentianales","Gentianaceae","Gentianopsis","Gentianopsis crinita",12,1983
"Litchfield","Lamiales","Lamiaceae","Glechoma","Glechoma hederacea",12,2011
"Litchfield","Lamiales","Plantaginaceae","Penstemon","Penstemon hirsutus",12,1993
"Litchfield","Malpighiales","Linaceae","Linum","Linum sulcatum",12,1998
"Litchfield","Malpighiales","Violaceae","Viola","Viola pubescens",12,1994
"Litchfield","Nymphaeales","Cabombaceae","Brasenia","Brasenia schreberi",12,2006
"Litchfield","Poales","Cyperaceae","Carex","Carex brunnescens",12,1999
"Litchfield","Poales","Cyperaceae","Carex","Carex communis",12,1996
"Litchfield","Poales","Cyperaceae","Carex","Carex digitalis",12,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex limosa",12,1991
"Litchfield","Poales","Cyperaceae","Carex","Carex oligocarpa",12,2004
"Litchfield","Poales","Cyperaceae","Carex","Carex trichocarpa",12,2013
"Litchfield","Poales","Poaceae","Elymus","Elymus trachycaulus",12,2007
"Litchfield","Poales","Poaceae","Elymus","Elymus virginicus",12,1998
"Litchfield","Poales","Poaceae","Setaria","Setaria viridis",12,1977
"Litchfield","Polypodiales","Dryopteridaceae","Deparia","Deparia acrostichoides",12,1998
"Litchfield","Polypodiales","Dryopteridaceae","Gymnocarpium","Gymnocarpium dryopteris",12,1998
"Litchfield","Ranunculales","Berberidaceae","Berberis","Berberis vulgaris",12,2009
"Litchfield","Ranunculales","Papaveraceae","Dicentra","Dicentra canadensis",12,1999
"Litchfield","Rosales","Rosaceae","Sibbaldiopsis","Sibbaldiopsis tridentata",12,1997
"Litchfield","Santalales","Santalaceae","Arceuthobium","Arceuthobium pusillum",12,1996
"Litchfield","Saxifragales","Hamamelidaceae","Hamamelis","Hamamelis virginiana",12,1998
"Litchfield","Alismatales","Hydrocharitaceae","Najas","Najas minor",11,2009
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bicupulatus",11,2005
"Litchfield","Apiales","Apiaceae","Aegopodium","Aegopodium podagraria",11,2013
"Litchfield","Apiales","Apiaceae","Cryptotaenia","Cryptotaenia canadensis",11,1998
"Litchfield","Apiales","Apiaceae","Osmorhiza","Osmorhiza longistylis",11,2001
"Litchfield","Apiales","Apiaceae","Sanicula","Sanicula marilandica",11,1998
"Litchfield","Asparagales","Iridaceae","Iris","Iris versicolor",11,2006
"Litchfield","Asparagales","Orchidaceae","Spiranthes","Spiranthes cernua",11,1991
"Litchfield","Asterales","Asteraceae","Petasites","Petasites palmatus",11,1991
"Litchfield","Asterales","Asteraceae","Prenanthes","Prenanthes altissima",11,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago canadensis",11,1998
"Litchfield","Asterales","Campanulaceae","Campanula","Campanula aparinoides",11,1998
"Litchfield","Asterales","Campanulaceae","Lobelia","Lobelia inflata",11,1998
"Litchfield","Brassicales","Brassicaceae","Draba","Draba caroliniana",11,1931
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum opulus",11,2002
"Litchfield","Ericales","Ericaceae","Andromeda","Andromeda glaucophylla",11,2001
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium corymbosum",11,1998
"Litchfield","Fabales","Polygalaceae","Polygala","Polygala senega",11,1992
"Litchfield","Fagales","Fagaceae","Quercus","Quercus ilicifolia",11,1998
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia intermedia",11,2005
"Litchfield","Liliales","Melanthiaceae","Veratrum","Veratrum viride",11,1998
"Litchfield","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium clavatum",11,2010
"Litchfield","Malpighiales","Salicaceae","Salix","Salix discolor",11,1998
"Litchfield","Pinales","Pinaceae","Larix","Larix laricina",11,1992
"Litchfield","Poales","Cyperaceae","Carex","Carex albursina",11,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex interior",11,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex pallescens",11,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex schweinitzii",11,1999
"Litchfield","Poales","Cyperaceae","Carex","Carex sprengelii",11,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex tenera",11,1958
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus atrovirens",11,1998
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus lineatus",11,1984
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus pendulus",11,1998
"Litchfield","Poales","Juncaceae","Luzula","Luzula acuminata",11,1993
"Litchfield","Poales","Juncaceae","Luzula","Luzula multiflora",11,1998
"Litchfield","Poales","Poaceae","Calamagrostis","Calamagrostis canadensis",11,1998
"Litchfield","Poales","Poaceae","Danthonia","Danthonia spicata",11,1992
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium clandestinum",11,1983
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium oligosanthes",11,1993
"Litchfield","Poales","Poaceae","Oryzopsis","Oryzopsis racemosa",11,1997
"Litchfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium rhizophyllum",11,2004
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris cristata",11,1998
"Litchfield","Polypodiales","Dryopteridaceae","Woodsia","Woodsia ilvensis",11,1991
"Litchfield","Ranunculales","Ranunculaceae","Anemone","Anemone quinquefolia",11,2008
"Litchfield","Rosales","Rosaceae","Rubus","Rubus insons",11,1932
"Litchfield","Sapindales","Aceraceae","Acer","Acer negundo",11,1987
"Litchfield","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum heterophyllum",11,2005
"Litchfield","Saxifragales","Saxifragaceae","Micranthes","Micranthes pensylvanica",11,1998
"Litchfield","Solanales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum virginianum",11,2000
"Litchfield","Alismatales","Araceae","Arisaema","Arisaema atrorubens",10,2000
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton angustifolius",10,1939
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton panormitanus",10,1936
"Litchfield","Apiales","Apiaceae","Conioselinum","Conioselinum chinense",10,1984
"Litchfield","Asterales","Asteraceae","Aster","Aster cordifolius",10,1989
"Litchfield","Asterales","Asteraceae","Centaurea","Centaurea maculosa",10,2013
"Litchfield","Asterales","Asteraceae","Erigeron","Erigeron annuus",10,1998
"Litchfield","Asterales","Asteraceae","Euthamia","Euthamia graminifolia",10,1997
"Litchfield","Asterales","Asteraceae","Hieracium","Hieracium paniculatum",10,1998
"Litchfield","Asterales","Asteraceae","Hieracium","Hieracium pilosella",10,1981
"Litchfield","Asterales","Asteraceae","Solidago","Solidago bicolor",10,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago flexicaulis",10,1997
"Litchfield","Brassicales","Brassicaceae","Arabis","Arabis hirsuta",10,1985
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine pensylvanica",10,1998
"Litchfield","Caryophyllales","Caryophyllaceae","Lychnis","Lychnis flos-cuculi",10,2011
"Litchfield","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria graminea",10,1983
"Litchfield","Celastrales","Celastraceae","Euonymus","Euonymus alatus",10,2013
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum lentago",10,1991
"Litchfield","Equisetales","Equisetaceae","Equisetum","Equisetum fluviatile",10,1998
"Litchfield","Ericales","Ericaceae","Gaultheria","Gaultheria procumbens",10,2005
"Litchfield","Ericales","Ericaceae","Kalmia","Kalmia angustifolia",10,2005
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium oxycoccos",10,1992
"Litchfield","Fagales","Fagaceae","Quercus","Quercus muhlenbergii",10,1996
"Litchfield","Fagales","Fagaceae","Quercus","Quercus prinus",10,2010
"Litchfield","Gentianales","Rubiaceae","Galium","Galium trifidum",10,1998
"Litchfield","Isoetales","Isoetaceae","Isoetes","Isoetes echinospora",10,2005
"Litchfield","Lamiales","Lamiaceae","Galeopsis","Galeopsis tetrahit",10,2001
"Litchfield","Lamiales","Lamiaceae","Hedeoma","Hedeoma hispida",10,1930
"Litchfield","Lamiales","Lamiaceae","Lycopus","Lycopus americanus",10,1998
"Litchfield","Lamiales","Lamiaceae","Scutellaria","Scutellaria lateriflora",10,2001
"Litchfield","Lamiales","Orobanchaceae","Melampyrum","Melampyrum lineare",10,1998
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica americana",10,1998
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum ascyron",10,1991
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium coloratum",10,1998
"Litchfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium virginianum",10,1991
